customer_id,location,device_type,purchase_history,time_on_site,competitor_price,recommended_price,ethnicity,gender
CUST1243,rural,desktop,41,25.39,621.97,643.17,White,Non-binary
CUST1244,rural,mobile,31,13.17,180.1,213.54,White,Female
CUST1245,rural,mobile,32,52.72,724.59,753.66,White,Female
CUST1246,suburban,mobile,2,10.34,249.77,249.61,White,Female
CUST1247,urban,desktop,29,27.88,807.73,794.41,Asian,Female
CUST1248,urban,mobile,49,36.74,325.05,376.26,Hispanic,Male
CUST1249,rural,mobile,11,41.82,475.34,474.67,White,Male
CUST1250,suburban,desktop,28,23.6,415.42,476.51,White,Female
CUST1251,rural,desktop,2,52.28,872.93,914.42,White,Male
CUST1252,suburban,desktop,25,34.53,213.89,278.62,Hispanic,Female
CUST1253,urban,mobile,29,26.93,609.08,576.1,Black,Male
CUST1254,urban,desktop,8,4.97,227.86,258.41,White,Male
CUST1255,suburban,mobile,25,28.42,734.32,725.89,White,Male
CUST1256,suburban,mobile,1,49.42,914.57,1006.08,White,Female
CUST1257,urban,mobile,2,37.26,491.15,469.56,White,Female
CUST1258,suburban,mobile,45,50.1,539.28,584.7,Hispanic,Male
CUST1259,urban,mobile,3,30.15,934.68,909.38,Hispanic,Female
CUST1260,suburban,desktop,24,7.99,568.89,598.56,White,Male
CUST1261,urban,mobile,12,1.8,538.84,591.27,Black,Female
CUST1262,rural,desktop,38,18.89,620.5,686.21,White,Male
CUST1263,urban,mobile,43,42.18,720.31,835.3,White,Female
CUST1264,suburban,mobile,34,47.63,196.2,231.46,Hispanic,Female
CUST1265,urban,mobile,22,18.45,839,863.69,Black,Non-binary
CUST1266,urban,mobile,8,30.24,491.95,466.78,White,Male
CUST1267,urban,mobile,1,25.85,165.11,183.29,White,Female
CUST1268,suburban,mobile,40,25.22,807.56,863.51,Hispanic,Female
CUST1269,suburban,mobile,43,14.65,439.25,531.67,Black,Non-binary
CUST1270,urban,mobile,30,9.05,190.33,220.82,White,Male
CUST1271,suburban,mobile,43,12.6,670.4,714.57,White,Male
CUST1272,rural,desktop,46,4.26,892.12,1061.94,White,Female
CUST1273,rural,mobile,1,12.69,898.98,839.96,Other,Male
CUST1274,urban,desktop,31,1.54,961.9,952.51,Black,Male
CUST1275,suburban,desktop,17,38.01,880.93,853.36,White,Male
CUST1276,urban,desktop,12,19.67,101.93,116.3,Black,Female
CUST1277,urban,desktop,45,58.42,442.22,477.32,Asian,Male
CUST1278,rural,mobile,4,12.43,836.69,774.3,White,Female
CUST1279,urban,desktop,41,21.4,429.63,464.29,White,Female
CUST1280,suburban,desktop,43,22.11,641.39,664.87,Black,Male
CUST1281,suburban,mobile,9,1.5,645.69,643.15,Asian,Male
CUST1282,suburban,mobile,42,50.51,428.52,417.54,Asian,Male
CUST1283,suburban,mobile,24,2.89,914.03,1024.64,Hispanic,Female
CUST1284,urban,desktop,33,56.47,552.91,658.6,White,Female
CUST1285,urban,desktop,36,53.63,518.31,537.13,White,Female
CUST1286,suburban,mobile,29,32.6,997.76,1077.25,Other,Male
CUST1287,urban,mobile,6,33.07,544.15,560.71,White,Female
CUST1288,urban,mobile,5,39.57,260.56,253.74,Black,Female
CUST1289,urban,mobile,2,23.84,561.76,538.61,Asian,Female
CUST1290,urban,desktop,12,39.19,832.62,842.7,Black,Female
CUST1291,urban,mobile,2,3.64,799.17,789.73,White,Male
CUST1292,urban,mobile,25,4.19,809.72,809.63,Asian,Female
CUST1293,suburban,mobile,23,27.98,737.22,804.43,Hispanic,Male
CUST1294,suburban,desktop,5,33.43,328.8,332.29,Black,Male
CUST1295,rural,mobile,42,53.38,875.88,946.76,White,Female
CUST1296,urban,desktop,48,7.17,904.1,916.75,White,Non-binary
CUST1297,urban,mobile,41,49.54,274.74,311.28,White,Female
CUST1298,urban,mobile,11,13.39,217.41,230.18,White,Male
CUST1299,suburban,mobile,48,24.25,978.04,1048.6,White,Male
CUST1300,suburban,mobile,35,19.68,881.49,996.8,Other,Female
CUST1301,urban,mobile,1,24.61,903.91,953.09,Asian,Female
CUST1302,rural,desktop,10,9.88,897.74,881.7,Asian,Male
CUST1303,urban,desktop,38,30.71,587.52,630.65,Black,Female
CUST1304,suburban,desktop,33,48.3,681.76,771.91,White,Male
CUST1305,suburban,mobile,25,27.05,590.83,650.51,Other,Female
CUST1306,rural,desktop,17,29.95,146.09,145.25,White,Non-binary
CUST1307,suburban,mobile,20,51.08,770.95,821.74,White,Male
CUST1308,rural,mobile,35,42.66,554.8,534.63,White,Male
CUST1309,urban,mobile,39,29.94,682.94,777.65,Hispanic,Female
CUST1310,rural,mobile,45,16.2,552.38,633.34,Hispanic,Female
CUST1311,urban,desktop,43,53.21,542.63,591.85,White,Female
CUST1312,rural,mobile,21,35.04,254.61,265.76,Hispanic,Female
CUST1313,suburban,mobile,29,14.05,350.84,372.16,White,Male
CUST1314,rural,desktop,49,16.88,242.97,356.48,White,Female
CUST1315,suburban,mobile,42,48.38,276.1,315.33,Hispanic,Male
CUST1316,suburban,mobile,29,3.6,975.68,1003.58,Hispanic,Non-binary
CUST1317,suburban,mobile,7,59.53,237.8,266.28,Black,Male
CUST1318,suburban,desktop,33,8.69,342.34,397.11,Black,Female
CUST1319,urban,desktop,46,47.97,631.53,685.23,Hispanic,Male
CUST1320,urban,mobile,8,24.29,649.16,671.84,Asian,Male
CUST1321,urban,mobile,19,30.04,238.58,258.2,Hispanic,Male
CUST1322,urban,mobile,39,52.96,814.35,792.96,Black,Female
CUST1323,rural,desktop,24,25.36,806.68,767.05,Other,Female
CUST1324,urban,mobile,18,32.71,313.59,345.89,Other,Female
CUST1325,rural,mobile,4,3.91,359.8,395.09,White,Male
CUST1326,urban,mobile,10,1.14,944.19,884.22,Hispanic,Female
CUST1327,urban,mobile,14,15.44,843.1,805.73,White,Female
CUST1328,rural,mobile,7,41.15,728.02,720.96,White,Male
CUST1329,suburban,desktop,18,8.15,174.01,219.36,Black,Male
CUST1330,suburban,mobile,22,7.71,476.44,494.86,White,Female
CUST1331,suburban,mobile,26,25.25,603.37,675.01,Black,Male
CUST1332,suburban,desktop,39,39.22,268.67,288.01,Hispanic,Male
CUST1333,urban,desktop,31,43.01,503.4,600.89,White,Female
CUST1334,rural,mobile,25,11.53,640.92,683.52,White,Male
CUST1335,rural,mobile,26,5.7,394.64,441.54,Hispanic,Female
CUST1336,suburban,mobile,18,56.48,802.85,815.62,White,Non-binary
CUST1337,urban,desktop,49,16.38,856.4,968.6,White,Female
CUST1338,suburban,mobile,41,51.35,391.25,417.33,White,Female
CUST1339,urban,desktop,28,51.95,854.79,793.44,Black,Male
CUST1340,urban,desktop,38,46.58,193.22,212.14,Black,Female
CUST1341,urban,mobile,40,10.96,853.96,934.81,Hispanic,Male
CUST1342,suburban,mobile,32,49.49,237.48,309.42,White,Female
CUST1343,rural,mobile,18,46.39,174.63,195.26,Hispanic,Non-binary
CUST1344,suburban,mobile,36,36.21,677.6,730.68,Black,Female
CUST1345,suburban,mobile,18,20.89,524.74,517.72,White,Female
CUST1346,suburban,desktop,32,16.49,917.1,1024.83,Asian,Male
CUST1347,urban,desktop,46,8.19,426.87,516.42,Asian,Male
CUST1348,urban,mobile,15,31.08,358.44,383.83,Black,Female
CUST1349,rural,desktop,22,35.53,550.66,585.46,White,Male
CUST1350,urban,mobile,6,22.2,510.35,562.25,White,Female
CUST1351,rural,mobile,25,29.05,409.99,455.56,White,Male
CUST1352,suburban,mobile,31,22.45,724.37,769.7,White,Female
CUST1353,suburban,desktop,11,38.82,783.61,773.44,Asian,Male
CUST1354,suburban,desktop,7,54.17,867.69,894.64,White,Female
CUST1355,suburban,desktop,4,10.67,975.57,996.31,Asian,Female
CUST1356,rural,mobile,41,23.5,339.99,366.69,White,Female
CUST1357,rural,mobile,27,9.31,744.48,756.6,White,Male
CUST1358,suburban,mobile,4,37.87,454.83,448.92,Black,Female
CUST1359,urban,mobile,48,44,709.37,754.45,White,Male
CUST1360,suburban,desktop,25,55.98,528.38,552.37,Hispanic,Male
CUST1361,rural,desktop,4,17.45,994.4,954.91,White,Male
CUST1362,urban,desktop,21,57.06,756.01,833.04,White,Female
CUST1363,suburban,mobile,14,4.73,957.24,990.61,Hispanic,Male
CUST1364,suburban,mobile,12,36.58,851.47,795.56,Black,Non-binary
CUST1365,suburban,mobile,27,4.37,912.61,929.45,White,Female
CUST1366,urban,mobile,32,53.73,832.98,943.11,White,Male
CUST1367,suburban,mobile,42,32.26,513.24,599.68,Asian,Female
CUST1368,rural,desktop,22,40.49,326.61,330.92,Other,Female
CUST1369,urban,desktop,32,50.06,433.29,513.36,Hispanic,Male
CUST1370,urban,mobile,42,9.87,118.21,153.52,White,Female
CUST1371,rural,mobile,17,3.28,571.59,644.1,Other,Female
CUST1372,urban,mobile,49,52.85,554.55,589.33,White,Male
CUST1373,rural,mobile,29,19.58,572.73,536.58,White,Female
CUST1374,suburban,desktop,25,8.61,976.63,989.68,Hispanic,Male
CUST1375,urban,mobile,15,28.64,920.31,903.28,White,Male
CUST1376,rural,mobile,12,36.3,245.54,271.09,White,Female
CUST1377,suburban,mobile,38,2.83,431.99,483.39,White,Female
CUST1378,suburban,desktop,32,17.22,481.56,542.95,White,Female
CUST1379,urban,mobile,25,2.94,424.48,462.02,Asian,Female
CUST1380,suburban,mobile,47,25.8,818.65,864.69,Black,Female
CUST1381,urban,mobile,0,53.81,571.63,531.41,White,Female
CUST1382,urban,desktop,48,58.98,614.89,610.91,Black,Male
CUST1383,rural,desktop,37,38.59,867.71,917.15,Hispanic,Female
CUST1384,urban,mobile,1,10.54,825.34,754.24,Hispanic,Female
CUST1385,suburban,desktop,48,54.45,218.99,256.98,White,Male
CUST1386,urban,desktop,5,31.46,742.52,754.11,Other,Female
CUST1387,rural,desktop,45,10.07,491.89,539.19,Asian,Male
CUST1388,urban,desktop,49,55.38,365.18,435.64,White,Female
CUST1389,rural,desktop,37,45.69,145.02,187.98,White,Female
CUST1390,suburban,mobile,41,44.17,538.52,564.76,White,Non-binary
CUST1391,urban,desktop,23,42.84,419.89,468.41,Asian,Male
CUST1392,urban,mobile,17,12.82,326.36,353.93,White,Female
CUST1393,urban,desktop,26,13.45,725.2,690.67,Black,Male
CUST1394,suburban,mobile,40,41.61,792.54,899.49,White,Female
CUST1395,urban,desktop,7,13.96,320.31,308.82,Hispanic,Female
CUST1396,rural,desktop,27,26.88,144.5,198.8,White,Female
CUST1397,suburban,mobile,9,47.14,863.88,869.11,Hispanic,Female
CUST1398,urban,desktop,16,47.25,108.96,124.08,Hispanic,Female
CUST1399,suburban,mobile,28,27.74,943.4,1055.28,White,Male
CUST1400,suburban,desktop,5,47.74,664.86,700.99,White,Male
CUST1401,urban,mobile,13,50.48,389.66,364.24,White,Female
CUST1402,urban,mobile,21,39.63,321.83,349.86,Hispanic,Female
CUST1403,urban,desktop,5,14.48,108.11,119.26,Black,Male
CUST1404,suburban,mobile,25,17.17,311.92,296.94,White,Female
CUST1405,suburban,desktop,38,19.58,223.96,278.93,White,Male
CUST1406,suburban,mobile,11,7.89,650.95,698.04,White,Male
CUST1407,rural,mobile,34,17.12,249.89,321.99,Hispanic,Female
CUST1408,rural,mobile,13,13.36,575.77,620.17,Asian,Male
CUST1409,suburban,mobile,21,27.86,631.1,670.88,Hispanic,Male
CUST1410,rural,mobile,22,54.6,368.24,413.28,White,Male
CUST1411,urban,mobile,47,7.16,131.56,183.94,White,Female
CUST1412,urban,mobile,6,43.5,133.53,144.32,Other,Non-binary
CUST1413,urban,mobile,39,41.55,123.71,169.37,White,Female
CUST1414,urban,desktop,49,6.65,765.21,790.15,Hispanic,Male
CUST1415,suburban,desktop,24,55.43,386.21,432.45,White,Non-binary
CUST1416,rural,mobile,12,34.54,816.67,891.81,White,Female
CUST1417,urban,desktop,20,22.46,488.56,497.68,Asian,Female
CUST1418,urban,mobile,40,45.64,507.7,550.4,Other,Female
CUST1419,suburban,desktop,9,16.18,561.59,616.97,Other,Male
CUST1420,rural,desktop,8,41.92,741.73,759.85,White,Female
CUST1421,urban,desktop,14,3.34,346.15,336.2,White,Male
CUST1422,suburban,mobile,1,50.53,209.43,217.05,Black,Male
CUST1423,urban,desktop,24,27.44,600.45,695.05,Black,Female
CUST1424,urban,mobile,12,38.56,394.28,443.69,Asian,Female
CUST1425,rural,desktop,33,14.05,498.24,571.51,White,Female
CUST1426,rural,mobile,33,40.95,682.25,688.94,Other,Female
CUST1427,urban,desktop,34,46.56,544.71,623.59,Black,Male
CUST1428,rural,desktop,37,28.92,658.25,697.49,Hispanic,Male
CUST1429,suburban,desktop,2,37.45,589.78,639.43,Black,Male
CUST1430,rural,mobile,41,27.92,765.82,819.85,White,Female
CUST1431,suburban,desktop,5,53.75,735.34,677.16,Other,Female
CUST1432,suburban,mobile,47,30.37,580.77,621.94,Black,Male
CUST1433,suburban,desktop,48,50.67,711.01,757.73,Hispanic,Non-binary
CUST1434,suburban,mobile,18,48.28,886.2,936.92,Other,Male
CUST1435,urban,mobile,2,25.22,489.04,537.05,Asian,Female
CUST1436,urban,mobile,17,14.57,471.49,518.88,Black,Female
CUST1437,urban,mobile,38,24.96,787.82,874.91,White,Male
CUST1438,suburban,mobile,8,49.75,624.3,634.16,White,Female
CUST1439,urban,mobile,11,14.43,163.91,194.58,White,Female
CUST1440,suburban,mobile,4,31.94,902.9,972.47,White,Female
CUST1441,rural,desktop,2,48.56,127.7,135.57,White,Female
CUST1442,urban,desktop,10,21.86,773.56,783.45,White,Male
CUST1443,suburban,mobile,29,38.89,782.91,842.44,White,Female
CUST1444,suburban,mobile,3,15.49,957.8,999.6,White,Non-binary
CUST1445,rural,mobile,4,7.45,148.72,144.61,White,Male
CUST1446,urban,mobile,0,47.87,637.17,676.62,White,Male
CUST1447,suburban,desktop,26,6.84,485.06,567.64,Asian,Non-binary
CUST1448,rural,desktop,27,17.01,397.57,411.18,Black,Male
CUST1449,rural,mobile,28,51.45,181.29,216.58,White,Female
CUST1450,suburban,mobile,17,21.44,606.39,644.09,Black,Female
CUST1451,suburban,mobile,11,58.41,531.14,566.24,Hispanic,Female
CUST1452,suburban,desktop,12,58.8,194.1,213.46,White,Male
CUST1453,rural,desktop,40,16.83,651.24,724.71,Black,Male
CUST1454,suburban,mobile,1,3.42,764.16,758.3,Other,Male
CUST1455,urban,mobile,36,42.6,790.55,740.38,Hispanic,Female
CUST1456,rural,desktop,44,27.61,914.84,1038.82,White,Female
CUST1457,suburban,desktop,15,6.94,468.52,509.79,Black,Female
CUST1458,suburban,mobile,47,42.74,957.77,1103.72,White,Female
CUST1459,urban,mobile,23,2.84,878.89,828.04,Black,Male
CUST1460,suburban,mobile,34,52.34,366.85,395.65,Other,Male
CUST1461,urban,mobile,21,9.18,243.35,303.92,Black,Female
CUST1462,suburban,mobile,35,8.51,491.85,504.17,Hispanic,Female
CUST1463,urban,mobile,10,11.36,461.71,502.54,White,Male
CUST1464,suburban,mobile,45,57.66,618.15,683.64,Other,Male
CUST1465,rural,mobile,28,41.9,625.05,688.74,Black,Male
CUST1466,urban,desktop,34,48.28,774.99,755.71,White,Male
CUST1467,rural,mobile,47,24.46,558.9,655.59,Black,Female
CUST1468,suburban,mobile,14,20.84,194.34,224.94,White,Non-binary
CUST1469,rural,mobile,30,14.83,872.46,905.23,White,Female
CUST1470,rural,mobile,41,29.36,378.79,398.97,Hispanic,Non-binary
CUST1471,suburban,desktop,40,33.56,974.17,991.01,White,Non-binary
CUST1472,suburban,mobile,42,38.27,206.07,218.66,Asian,Female
CUST1473,rural,mobile,15,16.17,962.43,1046.41,White,Male
CUST1474,suburban,desktop,9,56.97,181.91,207.15,White,Female
CUST1475,urban,mobile,48,11.02,307.93,419.76,Other,Male
CUST1476,suburban,desktop,31,57.97,141.92,188.22,White,Male
CUST1477,rural,mobile,1,1.88,734.6,772.87,Black,Male
CUST1478,rural,mobile,23,29.39,865.27,848.8,Black,Female
CUST1479,rural,mobile,22,20.67,490.66,529.31,Black,Male
CUST1480,suburban,mobile,1,27.5,935.67,964.73,Hispanic,Male
CUST1481,rural,desktop,37,34.67,631.27,717.87,Asian,Female
CUST1482,urban,desktop,30,26.7,667.01,758.18,White,Female
CUST1483,suburban,mobile,39,25.48,860.88,965.33,Hispanic,Female
CUST1484,urban,mobile,25,44.23,367.12,407.19,White,Female
CUST1485,urban,desktop,28,41.47,418.84,488.77,Black,Male
CUST1486,urban,desktop,2,50.16,915.36,839.32,Other,Male
CUST1487,urban,mobile,13,15.75,910.87,992.28,Black,Female
CUST1488,suburban,mobile,24,36.96,978.83,1040.06,Hispanic,Female
CUST1489,urban,mobile,47,35.53,911.65,960.78,Asian,Female
CUST1490,suburban,desktop,0,22.81,214.63,195.59,Hispanic,Female
CUST1491,urban,mobile,2,29.68,841.35,874.4,Hispanic,Female
CUST1492,urban,mobile,25,19.51,468.85,496.14,White,Non-binary
CUST1493,urban,desktop,17,9.37,991.72,999.56,White,Male
CUST1494,urban,mobile,8,13.61,525.05,552.17,White,Male
CUST1495,suburban,mobile,37,7.23,598.45,678.65,Asian,Female
CUST1496,suburban,mobile,22,41.3,576.8,640.26,White,Male
CUST1497,suburban,mobile,20,39.98,389.56,422.26,White,Male
CUST1498,suburban,mobile,0,57.09,167.52,163.76,White,Male
CUST1499,urban,mobile,20,44.05,906.09,880.17,Other,Male
CUST1500,rural,mobile,26,4.07,822.41,847.98,Asian,Male
CUST1501,suburban,mobile,41,53.17,225.57,260.22,White,Male
CUST1502,suburban,desktop,5,51.9,799.09,880.9,White,Female
CUST1503,urban,desktop,43,27.16,663.26,750.09,White,Female
CUST1504,urban,mobile,35,35.57,468.23,476.63,White,Female
CUST1505,urban,mobile,27,58.59,328.62,360.05,White,Female
CUST1506,urban,mobile,44,32.41,873.76,909.63,Hispanic,Male
CUST1507,suburban,mobile,16,54.41,730.17,747.26,Other,Male
CUST1508,suburban,mobile,39,5.9,592.97,581.04,White,Male
CUST1509,suburban,desktop,2,12.27,648.61,709.58,White,Female
CUST1510,rural,mobile,11,27,181.96,195.22,White,Female
CUST1511,rural,mobile,38,35.5,526.53,549.91,White,Male
CUST1512,suburban,mobile,11,49.16,274.33,270.64,White,Male
CUST1513,rural,desktop,1,59.31,287.55,293.14,White,Non-binary
CUST1514,urban,mobile,45,23.94,695.17,732.38,White,Female
CUST1515,urban,desktop,21,3.8,920.13,868.01,Asian,Female
CUST1516,urban,mobile,22,48.27,463.38,476.19,Asian,Male
CUST1517,suburban,desktop,29,36.66,286.97,339.04,Black,Male
CUST1518,rural,desktop,4,12.71,683.87,632.88,White,Female
CUST1519,urban,mobile,8,30.19,884.07,856.82,Hispanic,Female
CUST1520,rural,mobile,20,44.8,773.49,795.66,Other,Female
CUST1521,urban,mobile,10,46.45,881.88,836.5,White,Female
CUST1522,rural,mobile,4,30.48,582.9,587.79,White,Female
CUST1523,urban,desktop,34,19.01,776.69,754.79,Black,Female
CUST1524,urban,desktop,26,58.45,226.06,253.86,White,Male
CUST1525,suburban,desktop,48,40.14,413.45,484.56,White,Male
CUST1526,urban,desktop,1,25.09,450.59,428.97,Black,Female
CUST1527,urban,mobile,23,17.55,560.17,530.49,Black,Male
CUST1528,urban,mobile,30,44.14,936.17,950.14,White,Female
CUST1529,rural,desktop,32,15.29,886.87,1023.47,Black,Female
CUST1530,suburban,mobile,38,11.13,221.07,274.91,Other,Non-binary
CUST1531,urban,desktop,29,32.26,255.51,306.66,White,Male
CUST1532,suburban,mobile,45,18.11,421.88,509.42,Asian,Male
CUST1533,suburban,mobile,36,38.11,361.67,461.6,White,Female
CUST1534,urban,desktop,27,7.96,653.29,725.64,White,Female
CUST1535,suburban,mobile,30,39.64,912.5,978.5,Black,Female
CUST1536,urban,desktop,10,17.71,966.06,950.9,White,Female
CUST1537,urban,desktop,22,1.01,688.24,656.38,White,Male
CUST1538,suburban,desktop,1,8.49,854.34,888.13,White,Female
CUST1539,urban,desktop,39,56.08,572.68,704.39,Black,Female
CUST1540,suburban,mobile,40,52.17,287.49,362.56,Asian,Female
CUST1541,suburban,desktop,26,14.78,572.22,647.62,White,Male
CUST1542,urban,mobile,34,46.92,599.57,657.56,Asian,Male
CUST1543,suburban,mobile,1,36.91,768.21,759.28,White,Female
CUST1544,urban,desktop,38,58.28,297.89,359.68,Black,Non-binary
CUST1545,rural,mobile,36,23.04,431.48,482.31,White,Female
CUST1546,suburban,mobile,20,41.21,427.62,430.27,Asian,Male
CUST1547,rural,mobile,4,4.75,963.5,1015.79,Other,Male
CUST1548,suburban,mobile,44,24.38,499.55,623.05,Hispanic,Female
CUST1549,urban,desktop,20,57.87,779.58,859.81,White,Male
CUST1550,suburban,mobile,28,32.8,775.73,783.93,Hispanic,Female
CUST1551,rural,desktop,19,17.98,338.99,377.99,White,Female
CUST1552,suburban,desktop,37,8.1,614.68,632.25,Other,Female
CUST1553,rural,desktop,19,42.51,904.87,889.86,White,Male
CUST1554,rural,mobile,49,39.05,527.68,579.9,White,Female
CUST1555,urban,desktop,24,23.06,950.61,929.77,White,Male
CUST1556,urban,mobile,1,,293.01,267.6,White,Male
CUST1557,suburban,desktop,31,2.31,166.74,216.98,Asian,Non-binary
CUST1558,suburban,mobile,25,18.92,902.31,957.15,Hispanic,Female
CUST1559,rural,desktop,5,55.34,862.91,837.79,Black,Female
CUST1560,rural,desktop,40,19.94,993.33,1039.68,Asian,Male
CUST1561,urban,mobile,2,15.88,711.45,737.32,Asian,Male
CUST1562,urban,mobile,32,32.52,943.02,1032.88,White,Male
CUST1563,rural,desktop,0,49.6,844.25,911.31,White,Male
CUST1564,urban,mobile,4,7.09,859.98,852.63,White,Female
CUST1565,rural,desktop,12,56.64,612.23,581.13,White,Male
CUST1566,suburban,mobile,18,47.91,444.13,456.49,White,Female
CUST1567,suburban,mobile,11,11.69,941.1,947.22,White,Male
CUST1568,urban,desktop,47,43.01,488.91,543.1,White,Male
CUST1569,suburban,desktop,24,23.71,584.94,557.51,White,Non-binary
CUST1570,suburban,desktop,34,24.74,501.5,512.71,Hispanic,Male
CUST1571,suburban,mobile,11,47.21,608.34,650.66,White,Male
CUST1572,urban,desktop,29,57.8,523.45,587.78,Black,Male
CUST1573,suburban,mobile,4,8.47,143.17,155.03,Black,Male
CUST1574,rural,desktop,33,25.82,893.84,976.78,Black,Female
CUST1575,urban,desktop,21,29.38,499.95,548.54,White,Male
CUST1576,urban,mobile,38,23.2,630.05,727.11,White,Female
CUST1577,urban,mobile,12,22.43,225.27,243.83,White,Female
CUST1578,suburban,mobile,46,4.08,103.05,196.73,White,Female
CUST1579,suburban,desktop,2,41.45,320.76,327.57,White,Male
CUST1580,suburban,mobile,19,26.74,734.13,717.77,Black,Female
CUST1581,urban,desktop,30,12.49,189.28,213.39,Asian,Male
CUST1582,urban,mobile,4,49.15,918,956,Black,Female
CUST1583,suburban,desktop,23,48.35,293.52,343.79,White,Female
CUST1584,suburban,desktop,39,29.7,284.13,320.12,White,Male
CUST1585,rural,mobile,32,18.61,263.36,271.14,Hispanic,Female
CUST1586,urban,mobile,7,38.65,112.58,133.57,White,Non-binary
CUST1587,suburban,mobile,23,18,794.62,877.33,Asian,Female
CUST1588,suburban,desktop,49,14.92,887.53,899.32,Asian,Male
CUST1589,suburban,desktop,19,44.1,652.75,649.79,White,Female
CUST1590,suburban,mobile,15,3.38,269.38,294.62,White,Non-binary
CUST1591,suburban,desktop,49,6.59,356.75,372.03,White,Male
CUST1592,rural,mobile,11,1.4,528.33,578.18,White,Female
CUST1593,urban,mobile,12,10.02,958.91,896.86,White,Male
CUST1594,urban,desktop,44,5.07,322.62,346.37,White,Male
CUST1595,suburban,mobile,41,59.75,758.48,768.2,White,Female
CUST1596,suburban,mobile,38,18.04,495.5,508.98,Black,Female
CUST1597,urban,mobile,24,9.81,368.06,370.4,Hispanic,Female
CUST1598,urban,mobile,45,15.22,510.32,522.85,White,Non-binary
CUST1599,urban,mobile,31,56.23,164.09,202.68,Hispanic,Male
CUST1600,rural,mobile,23,31.69,818.82,803.98,Other,Male
CUST1601,urban,desktop,47,22.52,318.97,407.34,Other,Non-binary
CUST1602,urban,mobile,46,52.53,752.87,778.92,Hispanic,Male
CUST1603,urban,mobile,43,24.3,161.51,249.62,White,Female
CUST1604,urban,mobile,8,20.77,959.59,921.03,White,Female
CUST1605,urban,mobile,39,13.23,273.71,336.48,Black,Male
CUST1606,suburban,desktop,49,23.29,894.47,983.21,Black,Male
CUST1607,urban,desktop,22,19.68,828.53,862.06,Hispanic,Female
CUST1608,rural,mobile,49,40.96,971.07,1068.4,Other,Female
CUST1609,urban,desktop,12,18.09,530.1,575.37,Black,Female
CUST1610,suburban,mobile,31,35.05,754.66,841.53,White,Female
CUST1611,rural,mobile,49,4.89,433.64,499.79,White,Female
CUST1612,suburban,mobile,14,12.29,265.93,312.22,White,Male
CUST1613,suburban,mobile,35,25.04,498.77,545.78,Black,Male
CUST1614,urban,mobile,48,56.28,249.17,326.9,Black,Male
CUST1615,urban,desktop,4,23.26,983.84,1054.12,Hispanic,Male
CUST1616,suburban,mobile,21,40.18,186.62,203.95,Black,Male
CUST1617,rural,desktop,15,16.05,630.29,637.26,Hispanic,Male
CUST1618,suburban,mobile,40,8.49,663.82,739.85,Black,Male
CUST1619,suburban,mobile,9,4.45,584.27,620.7,Hispanic,Male
CUST1620,suburban,desktop,23,19.02,695.97,732.8,White,Female
CUST1621,suburban,mobile,17,10.3,204.56,247.73,Hispanic,Female
CUST1622,urban,mobile,48,11.27,599.52,637.18,Asian,Male
CUST1623,suburban,desktop,17,45.88,358.49,350.84,White,Non-binary
CUST1624,rural,desktop,6,1.93,946.16,868.67,White,Male
CUST1625,urban,desktop,3,33.91,785.86,801.21,Hispanic,Female
CUST1626,suburban,desktop,25,23.39,975.26,1028.17,White,Male
CUST1627,urban,desktop,4,30.89,133.8,135.61,White,Female
CUST1628,suburban,desktop,15,34.21,356.62,374.68,White,Male
CUST1629,urban,mobile,34,19.49,275.88,288.82,Asian,Female
CUST1630,suburban,mobile,25,18.41,110.04,143.89,Hispanic,Male
CUST1631,rural,mobile,17,44.27,318.09,351.35,White,Female
CUST1632,urban,mobile,28,52.41,710.9,741.51,White,Male
CUST1633,suburban,desktop,22,12.36,307.98,340.82,Other,Male
CUST1634,rural,desktop,13,6.76,558.1,620.3,Asian,Female
CUST1635,rural,mobile,14,53.97,899.04,973.84,Hispanic,Male
CUST1636,urban,mobile,48,21.64,724.38,703.64,White,Non-binary
CUST1637,urban,desktop,32,33.53,455.17,511.8,White,Male
CUST1638,urban,mobile,24,22.21,435.22,494.66,White,Female
CUST1639,rural,desktop,20,8.42,510.16,555.07,Asian,Female
CUST1640,rural,mobile,16,35.77,259.34,305.74,White,Male
CUST1641,suburban,mobile,22,31.98,670.6,661.72,White,Male
CUST1642,rural,mobile,42,12.98,427.74,482.35,White,Female
CUST1643,suburban,mobile,16,27.66,867.13,902.86,White,Female
CUST1644,suburban,desktop,13,48.02,780.9,834.25,Hispanic,Non-binary
CUST1645,urban,desktop,28,35.84,649.46,658.83,White,Male
CUST1646,rural,desktop,19,6.72,427.78,413,Asian,Female
CUST1647,urban,mobile,29,33.33,288.94,339.18,Hispanic,Male
CUST1648,rural,mobile,18,42.46,798.54,787.77,White,Male
CUST1649,rural,desktop,38,47.77,537.77,522.98,Asian,Female
CUST1650,suburban,desktop,12,38.12,302.28,291.67,Other,Male
CUST1651,urban,mobile,17,10.01,275.66,279.39,Other,Male
CUST1652,urban,mobile,22,42.9,248.86,293.1,White,Male
CUST1653,urban,desktop,45,40.96,799.45,839.73,White,Female
CUST1654,urban,mobile,32,2.44,306.09,329.4,White,Non-binary
CUST1655,urban,mobile,38,25.29,573.98,601.25,Asian,Female
CUST1656,rural,mobile,39,20.64,506.39,542.35,Asian,Female
